stat rdma operate:
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6805, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7829, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8853, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9877, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10901, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11925, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12949, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13973, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14997, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:16021, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1685, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2709, src_port:0, dest_node:661, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3733, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4757, src_port:0, dest_node:6805, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5781, src_port:0, dest_node:7829, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6805, src_port:0, dest_node:4757, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7829, src_port:0, dest_node:5781, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8853, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9877, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10901, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11925, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12949, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13973, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14997, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:16021, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:1685, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:2709, src_port:0, dest_node:661, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:3733, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:4757, src_port:0, dest_node:6805, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:5781, src_port:0, dest_node:7829, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:6805, src_port:0, dest_node:4757, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:7829, src_port:0, dest_node:5781, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:8853, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:9877, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:10901, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:11925, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:12949, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:13973, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:14997, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:33554432
Type:rdma_send, src_node:16021, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:33554432
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1685, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2709, src_port:0, dest_node:661, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3733, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4757, src_port:0, dest_node:6805, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5781, src_port:0, dest_node:7829, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6805, src_port:0, dest_node:4757, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7829, src_port:0, dest_node:5781, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8853, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9877, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10901, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11925, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12949, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13973, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14997, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:16021, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1685, src_port:0, dest_node:661, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2709, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3733, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4757, src_port:0, dest_node:5781, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5781, src_port:0, dest_node:4757, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6805, src_port:0, dest_node:7829, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7829, src_port:0, dest_node:6805, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8853, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9877, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10901, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11925, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12949, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13973, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14997, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:16021, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:64
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:1685, src_port:0, dest_node:661, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:2709, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:3733, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:4757, src_port:0, dest_node:5781, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:5781, src_port:0, dest_node:4757, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:6805, src_port:0, dest_node:7829, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:7829, src_port:0, dest_node:6805, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:8853, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:9877, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:10901, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:11925, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:12949, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:13973, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:14997, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:67108864
Type:rdma_send, src_node:16021, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:67108864
phase:3000
Type:rdma_send, src_node:661, src_port:0, dest_node:1685, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:1685, src_port:0, dest_node:661, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:2709, src_port:0, dest_node:3733, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:3733, src_port:0, dest_node:2709, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:4757, src_port:0, dest_node:5781, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:5781, src_port:0, dest_node:4757, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:6805, src_port:0, dest_node:7829, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:7829, src_port:0, dest_node:6805, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:8853, src_port:0, dest_node:9877, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:9877, src_port:0, dest_node:8853, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:10901, src_port:0, dest_node:11925, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:11925, src_port:0, dest_node:10901, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:12949, src_port:0, dest_node:13973, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:13973, src_port:0, dest_node:12949, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:14997, src_port:0, dest_node:16021, dst_port:0, priority:0, msg_len:64
Type:rdma_send, src_node:16021, src_port:0, dest_node:14997, dst_port:0, priority:0, msg_len:64
